country,date,indicator,countryiso3code,value,unit,obs_status,decimal,Region
Singapore,1992,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1991,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1990,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1989,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1988,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1987,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1986,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1985,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1984,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1983,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1982,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1981,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1980,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1979,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1978,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1977,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1976,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1975,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1974,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1973,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1972,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1971,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1970,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1969,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1968,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1967,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1966,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1965,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1964,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1963,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1962,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1961,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Singapore,1960,Poverty headcount ratio at national poverty lines (% of population),SGP,,,,1,ASEAN
Thailand,2024,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,2023,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,2022,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,2021,Poverty headcount ratio at national poverty lines (% of population),THA,6.3,,,1,ASEAN
Thailand,2020,Poverty headcount ratio at national poverty lines (% of population),THA,6.8,,,1,ASEAN
Thailand,2019,Poverty headcount ratio at national poverty lines (% of population),THA,6.2,,,1,ASEAN
Thailand,2018,Poverty headcount ratio at national poverty lines (% of population),THA,9.9,,,1,ASEAN
Thailand,2017,Poverty headcount ratio at national poverty lines (% of population),THA,7.9,,,1,ASEAN
Thailand,2016,Poverty headcount ratio at national poverty lines (% of population),THA,8.6,,,1,ASEAN
Thailand,2015,Poverty headcount ratio at national poverty lines (% of population),THA,7.2,,,1,ASEAN
Thailand,2014,Poverty headcount ratio at national poverty lines (% of population),THA,10.5,,,1,ASEAN
Thailand,2013,Poverty headcount ratio at national poverty lines (% of population),THA,10.9,,,1,ASEAN
Thailand,2012,Poverty headcount ratio at national poverty lines (% of population),THA,12.6,,,1,ASEAN
Thailand,2011,Poverty headcount ratio at national poverty lines (% of population),THA,13.2,,,1,ASEAN
Thailand,2010,Poverty headcount ratio at national poverty lines (% of population),THA,16.4,,,1,ASEAN
Thailand,2009,Poverty headcount ratio at national poverty lines (% of population),THA,17.9,,,1,ASEAN
Thailand,2008,Poverty headcount ratio at national poverty lines (% of population),THA,20.4,,,1,ASEAN
Thailand,2007,Poverty headcount ratio at national poverty lines (% of population),THA,20.0,,,1,ASEAN
Thailand,2006,Poverty headcount ratio at national poverty lines (% of population),THA,21.9,,,1,ASEAN
Thailand,2005,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,2004,Poverty headcount ratio at national poverty lines (% of population),THA,26.8,,,1,ASEAN
Thailand,2003,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,2002,Poverty headcount ratio at national poverty lines (% of population),THA,32.4,,,1,ASEAN
Thailand,2001,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,2000,Poverty headcount ratio at national poverty lines (% of population),THA,42.3,,,1,ASEAN
Thailand,1999,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1998,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1997,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1996,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1995,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1994,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1993,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1992,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1991,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1990,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1989,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1988,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1987,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1986,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1985,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1984,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1983,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1982,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1981,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1980,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1979,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1978,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1977,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1976,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1975,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1974,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1973,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1972,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1971,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1970,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1969,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1968,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1967,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1966,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1965,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1964,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1963,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1962,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1961,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Thailand,1960,Poverty headcount ratio at national poverty lines (% of population),THA,,,,1,ASEAN
Viet Nam,2024,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,2023,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,2022,Poverty headcount ratio at national poverty lines (% of population),VNM,4.3,,,1,ASEAN
Viet Nam,2021,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,2020,Poverty headcount ratio at national poverty lines (% of population),VNM,4.8,,,1,ASEAN
Viet Nam,2019,Poverty headcount ratio at national poverty lines (% of population),VNM,5.7,,,1,ASEAN
Viet Nam,2018,Poverty headcount ratio at national poverty lines (% of population),VNM,6.8,,,1,ASEAN
Viet Nam,2017,Poverty headcount ratio at national poverty lines (% of population),VNM,7.9,,,1,ASEAN
Viet Nam,2016,Poverty headcount ratio at national poverty lines (% of population),VNM,9.2,,,1,ASEAN
Viet Nam,2015,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,2014,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,2013,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,2012,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,2011,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,2010,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,2009,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,2008,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,2007,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,2006,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,2005,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,2004,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,2003,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,2002,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,2001,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,2000,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1999,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1998,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1997,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1996,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1995,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1994,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1993,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1992,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1991,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1990,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1989,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1988,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1987,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1986,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1985,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1984,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1983,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1982,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1981,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1980,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1979,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1978,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1977,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1976,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1975,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1974,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1973,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1972,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1971,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1970,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1969,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1968,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1967,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1966,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1965,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
Viet Nam,1964,Poverty headcount ratio at national poverty lines (% of population),VNM,,,,1,ASEAN
