indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1987,114.9,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1986,119.5,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1985,123.8,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1984,127.9,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1983,132.0,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1982,136.1,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1981,140.0,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1980,144.0,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1979,148.0,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1978,151.8,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1977,155.5,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1976,159.1,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1975,162.7,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1974,166.1,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1973,169.4,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1972,172.9,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1971,176.4,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1970,179.9,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1969,183.9,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1968,188.0,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1967,192.1,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1966,196.4,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1965,200.7,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1964,204.8,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1963,208.6,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1962,211.9,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1961,214.9,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1960,217.3,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2024,,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2023,50.1,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2022,51.8,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2021,53.4,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2020,55.1,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2019,56.8,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2018,58.5,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2017,60.3,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2016,62.2,,,0
