indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2004,20168.5062099425,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2003,19329.0062757538,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2002,18708.8694877279,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2001,18186.4411330146,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2000,18532.9096706227,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,1999,17428.6256563043,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,1998,16817.1719190401,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,1997,18604.514527465,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,1996,17771.7118795056,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,1995,16568.5160590209,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,1994,15474.0144648307,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,1993,14533.790397007,,,0
